review_id,review_id_label,m_design,m_countr,vaccine,vaccine_other,dose_delay_min,dose_delay_interval,vac_l,vac_u,study_l,study_u,num_vaccinated,sample_size,num_controls,age_inc_min,age_inc_max,age_case_min,age_case_max,age_cases_mean,age_cases_median,age_cases_IQR,age_cases_sdev,vaccination_status_acser,case_ascertainment,case_inclusion_criteria,dehydration,symptomatic,control_ascertainement,control_inclusion_criteria,case_confirmation,case_confirmation_other,non_case_confirmation,non_case_confirmation_other,estim_unadj,estim_unadj_ci_l,estim_unadj_ci_u,estim_unadj_se,estim_adj,estim_adj_ci_l,estim_adj_ci_u,estim_adj_se,n_cases_vaccinated,n_noncases_vaccinated,n_cases_unvaccinated,n_noncases_unvaccinated,main_estimate,doses_l,doses_u,serotype_majority,serotype_majority_description,serotype_minority,serotype_minority_description,biotype_majority,biotype_majority_description,biotype_minority,biotype_minority_description,f_source,m_design_comment,m_countr_comment,vaccine_comment,vaccine_other_comment,dose_delay_comment,vac_l_comment,vac_u_comment,study_l_comment,study_u_comment,num_vaccinated_comment,sample_size_comment,num_controls_comment,age_inc_min_comment,age_inc_max_comment,age_case_min_comment,age_case_max_comment,age_cases_mean_comment,age_cases_median_comment,age_cases_IQR_comment,vaccination_status_acser_comment,case_ascertainment_comment,case_inclusion_criteria_comment,dehydration_coomment,symptomatic_comment,control_ascertainement_comment,control_inclusion_criteria_comment,case_confirmation_comment,case_confirmation_other_comment,non_case_confirmation_comment,non_case_confirmation_other_comment,estim_unadj_comment,estim_unadj_ci_l_comment,estim_unadj_ci_u_comment,estim_unadj_se_comment,estim_adj_comment,estim_adj_ci_l_comment,estim_adj_ci_u_comment,estim_adj_se_comment,n_cases_vaccinated_comment,n_noncases_vaccinated_comment,n_cases_unvaccinated_comment,n_noncases_unvaccinated_comment,doses_l_comment,doses_u_comment,cholera_serotype_comment,cholera_biotype_comment,f_source_comment,general_comment
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-09,1986-03-26,20705,41542,20837,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,62,50,One tail,,,,,,41,20664,110,20727,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,14 days after 3rd dose,365 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1986-03-27,1987-03-26,3599,7273,3674,2,5,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,47,13,One tail,,,,,,16,3583,31,3643,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,366 days after 3rd dose,730 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1986-03-27,1987-03-26,16403,32741,16338,5.1,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,63,45,One tail,,,,,,25,16378,67,16271,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,366 days after 3rd dose,730 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1986-03-27,1987-03-26,20002,40014,20012,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,58,44,One tail,,,,,,41,19961,98,19914,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,366 days after 3rd dose,730 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1987-03-27,1988-03-25,3532,7132,3600,2,5,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,-36,-126,One tail,,,,,,24,3508,18,3582,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,731 days after 3rd dose,1095 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1987-03-27,1988-03-25,15838,31618,15780,5.1,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,41,10,One tail,,,,,,23,15815,39,15741,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,731 days after 3rd dose,1095 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1987-03-27,1988-03-25,19370,38750,19380,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,18,-14,One tail,,,,,,47,19323,57,19323,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,731 days after 3rd dose,1095 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1988-03-26,1989-03-25,3447,7004,3557,2,5,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,-44,-276,One tail,,,,,,7,3440,5,3552,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,1096 days after 3rd dose,1460 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1988-03-26,1989-03-25,15356,30704,15348,5.1,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,38,-28,One tail,,,,,,8,15348,13,15335,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,1096 days after 3rd dose,1460 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1988-03-26,1989-03-25,18803,37708,18905,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,16,-49,One tail,,,,,,15,18788,18,18887,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,1096 days after 3rd dose,1460 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-09,1990-03-25,14306,28967,14661,2,5,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,23,1,One tail,,,,,,73,14233,97,14564,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,14 days after 3rd dose,1825 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-09,1990-03-25,64574,129047,64473,5.1,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,62,52,One tail,,,,,,71,64503,186,64287,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,14 days after 3rd dose,1825 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-09,1990-03-25,78880,158014,79134,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,49,38,One tail,,,,,,144,78736,283,78851,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,14 days after 3rd dose,1825 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-09,1985-09-31,3900,7730,3830,2,5,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,35,-55,One tail,,,,,,6,3894,9,3821,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,See Clemens 1988 for how pre-epidemic and epidemic are defined,See Clemens 1988 for how pre-epidemic and epidemic are defined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-10-01,1986-03-26,16843,33850,17007,5.1,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,71,37,One tail,,,,,,5,16838,17,16990,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,See Clemens 1988 for how pre-epidemic and epidemic are defined,See Clemens 1988 for how pre-epidemic and epidemic are defined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-09,1985-09-31,,,,2,5,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,31,-7,One tail,,,,,,24,-24,34,-34,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,See Clemens 1988 for how pre-epidemic and epidemic are defined,See Clemens 1988 for how pre-epidemic and epidemic are defined,"slightly less than the preepidemic counts, but data broken down by age is not available",,"slightly less than the preepidemic counts, but data broken down by age is not available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-10-01,1986-03-26,,,,5.1,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,66,47,One tail,,,,,,17,-17,50,-50,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,See Clemens 1988 for how pre-epidemic and epidemic are defined,See Clemens 1988 for how pre-epidemic and epidemic are defined,"slightly less than the preepidemic counts, but data broken down by age is not available",,"slightly less than the preepidemic counts, but data broken down by age is not available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-09,1986-03-26,3900,7730,3830,2,5,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,31,-1,One tail,,,,,,30,3870,43,3787,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,14 days after 3rd dose,365 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-09,1986-03-26,16843,33850,17007,5.1,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,67,51,One tail,,,,,,22,16821,67,16940,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,14 days after 3rd dose,365 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-09,1986-03-26,20743,41580,20837,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,53,38,One tail,,,,,,52,20691,110,20727,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,14 days after 3rd dose,365 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1986-03-27,1987-03-26,3745,7419,3674,2,5,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,24,-18,One tail,,,,,,24,3721,31,3643,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,366 days after 3rd dose,730 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1986-03-27,1987-03-26,16260,32598,16338,5.1,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,73,59,One tail,,,,,,18,16242,67,16271,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,366 days after 3rd dose,730 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1986-03-27,1987-03-26,20005,40017,20012,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,57,42,One tail,,,,,,42,19963,98,19914,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,366 days after 3rd dose,730 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1987-03-27,1988-03-25,3669,7269,3600,2,5,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,2,-70,One tail,,,,,,18,3651,18,3582,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,731 days after 3rd dose,1095 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1987-03-27,1988-03-25,15755,31535,15780,5.1,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,61,38,One tail,,,,,,15,15740,39,15741,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,731 days after 3rd dose,1095 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
1287,"van Loon et al, 1996",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1987-03-27,1988-03-25,19424,38804,19380,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,42,18,One tail,,,,,,33,19391,57,19323,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,"For this study ""vaccination proceeded in three six-week rounds, followed by a short one-week fourth round designed to give a third dose to two-dose recipients""",,,731 days after 3rd dose,1095 days after 3rd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"see table 2 for detail. Biotype of cases for each vaccine is not available, but biotype of cases is available by age-group and by years of followup",,Biotype specific VE available for each year of surveillance by age
